date, symbol, reportedCurrency, cik, fillingDate, acceptedDate, calendarYear, period, revenue, costOfRevenue, grossProfit, grossProfitRatio, researchAndDevelopmentExpenses, generalAndAdministrativeExpenses, sellingAndMarketingExpenses, sellingGeneralAndAdministrativeExpenses, otherExpenses, operatingExpenses, costAndExpenses, interestIncome, interestExpense, depreciationAndAmortization, ebitda, ebitdaratio, operatingIncome, operatingIncomeRatio, totalOtherIncomeExpensesNet, incomeBeforeTax, incomeBeforeTaxRatio, incomeTaxExpense, netIncome, netIncomeRatio, eps, epsdiluted, weightedAverageShsOut, weightedAverageShsOutDil, link, finalLink, lastRetainedEarnings, stockRepurchases, dividendsPaid, otherDistributions, retainedEarnings, grossPPE, annualDepreciation, capitalExpenditure, netPPE, lastGoodwill, acquisitionsAndAdjustments, goodwill
"2023-06-30","MSFT","USD","0000789019","2023-07-27","2023-07-27 16:01:56","2023","FY","211915000000","65863000000","146052000000","0.6892008588","27195000000","7575000000","22759000000","30334000000","-223000000","57529000000","123392000000","2994000000","1968000000","13861000000","105155000000","0.4962131043","88523000000","0.4177288064","-238000000","89311000000","0.4214472784","16950000000","20081000000","0.3414623788","9.72","9.68","7446000000","7472000000","https://www.sec.gov/Archives/edgar/data/789019/000095017023035122/0000950170-23-035122-index.htm","https://www.sec.gov/Archives/edgar/data/789019/000095017023035122/msft-20230630.htm","108234000000","-5704000000","-5054000000","-144000000","118848000000","109987000000","3874000000","-8943000000","115056000000","67940000000","-54000000","67886000000",
"2022-06-30","MSFT","USD","0000789019","2022-07-28","2022-07-28 16:06:19","2022","FY","198270000000","62650000000","135620000000","0.6840167448","24512000000","5900000000","21825000000","27725000000","-32000000","52237000000","114887000000","2094000000","2063000000","14460000000","99905000000","0.5038835931","83383000000","0.4205527816","302000000","83716000000","0.4222323095","10978000000","72738000000","0.3668633681","9.7","9.65","7496000000","7540000000","https://www.sec.gov/Archives/edgar/data/789019/000156459022026876/0001564590-22-026876-index.htm","https://www.sec.gov/Archives/edgar/data/789019/000156459022026876/msft-10k_20220630.htm",
"2021-06-30","MSFT","USD","0000789019","2021-07-29","2021-07-29 16:21:55","2021","FY","168088000000","52232000000","115856000000","0.6892580077","20716000000","5107000000","20117000000","25224000000","98000000","45940000000","98172000000","2131000000","2346000000","11686000000","83831000000","0.4987328066","69916000000","0.4159487887","1401000000","71102000000","0.4230046166","9831000000","61271000000","0.3645173956","8.12","8.05","7547000000","7608000000","https://www.sec.gov/Archives/edgar/data/789019/000156459021039151/0001564590-21-039151-index.htm","https://www.sec.gov/Archives/edgar/data/789019/000156459021039151/msft-10k_20210630.htm",
"2020-06-30","MSFT","USD","0000789019","2020-07-30","2020-07-30 20:44:46","2020","FY","143015000000","46078000000","96937000000","0.6778100199","19269000000","5111000000","19598000000","24709000000","-40000000","43978000000","90056000000","2680000000","2591000000","12796000000","68395000000","0.4782365486","52959000000","0.3703038143","-12000000","53036000000","0.3708422193","8755000000","44281000000","0.3096248645","5.82","5.76","7610000000","7683000000","https://www.sec.gov/Archives/edgar/data/789019/000156459020034944/0001564590-20-034944-index.htm","https://www.sec.gov/Archives/edgar/data/789019/000156459020034944/msft-10k_20200630.htm",
